1,0.716216216,0.68907563,0.146017699,0.373295555,0.282784129,0.325213957,0.337319382
0.5,0.716216216,0.722689076,0.14159292,0.432087834,0.355749832,0.338380513,0.27752865
1,0.722972973,0.722689076,0.154867257,0.440056667,0.365164761,0.390388413,0.342301943
0.5,0.878378378,0.848739496,0.185840708,0.757570391,0.436449227,0.523370639,1
0.5,0.777027027,0.823529412,0.203539823,0.619798123,0.376260928,0.380513496,0.810662681
1,0.878378378,0.865546218,0.168141593,0.902426067,0.719233356,0.635286373,0.720976582
0.5,0.878378378,0.87394958,0.154867257,0.751549495,0.513786147,0.593811718,0.845540608
0.5,0.817567568,0.865546218,0.181415929,0.651673455,0.419636853,0.536537196,0.646238166
1,0.851351351,0.848739496,0.194690265,0.700903134,0.549092132,0.405529954,0.755854509
0.5,0.817567568,0.773109244,0.154867257,0.57251638,0.34398117,0.537853851,0.6163428
1,0.837837838,0.831932773,0.190265487,0.692225961,0.478480161,0.711652403,0.586447434
0.5,0.614864865,0.571428571,0.128318584,0.273773685,0.206455952,0.221856485,0.252615845
1,0.608108108,0.638655462,0.137168142,0.376483088,0.326160054,0.306122449,0.282511211
0.5,0.601351351,0.588235294,0.101769912,0.274127855,0.214525891,0.242264648,0.217737917
0,0.216216216,0.176470588,0.03539823,0.016291836,0.011768662,0.023041475,0.013452915
0,0.385135135,0.344537815,0.079646018,0.062511068,0.04270343,0.048057933,0.073243647
0,0.324324324,0.260504202,0.053097345,0.043562954,0.039677202,0.048716261,0.033383159
0,0.324324324,0.319327731,0.075221239,0.050115105,0.034969738,0.061882818,0.048330842
0,0.202702703,0.176470588,0.039823009,0.015760581,0.016139879,0.019091508,0.013452915
1,0.682432432,0.705882353,0.132743363,0.342836905,0.258238063,0.28439763,0.347284504
1,0.668918919,0.714285714,0.159292035,0.332034709,0.267652993,0.262672811,0.292476333
1,0.763513514,0.764705882,0.154867257,0.483796706,0.345662408,0.349572087,0.56651719
0.5,0.655405405,0.663865546,0.14159292,0.361785019,0.287827841,0.352205398,0.297458894
0.5,0.736486486,0.705882353,0.154867257,0.359305826,0.292199059,0.281105991,0.322371699
0.5,0.77027027,0.764705882,0.17699115,0.554453692,0.416946873,0.482554312,0.456900847
1,0.736486486,0.731092437,0.168141593,0.430671153,0.366173504,0.389730086,0.352267065
0.5,0.75,0.714285714,0.132743363,0.372055959,0.262945528,0.441737986,0.282511211
0.5,0.75,0.74789916,0.163716814,0.489109262,0.362474781,0.435813035,0.37717987
0.5,0.75,0.714285714,0.14159292,0.423941916,0.3533961,0.44042133,0.312406577
0.5,0.689189189,0.680672269,0.150442478,0.329555516,0.244788164,0.356155365,0.287493772
1,0.72972973,0.714285714,0.159292035,0.409952187,0.325151311,0.28439763,0.322371699
1,0.722972973,0.722689076,0.150442478,0.361430848,0.281102892,0.315997367,0.357249626
1,0.682432432,0.663865546,0.132743363,0.327607579,0.184936113,0.238314681,0.357249626
0,0.378378378,0.369747899,0.075221239,0.077209138,0.061197041,0.078341014,0.147982063
0.5,0.587837838,0.579831933,0.123893805,0.287763414,0.30800269,0.258064516,0.192825112
1,0.574324324,0.588235294,0.137168142,0.272711174,0.23201076,0.201448321,0.242650722
0.5,0.581081081,0.596638655,0.132743363,0.227377369,0.190988568,0.190256748,0.207772795
1,0.763513514,0.74789916,0.163716814,0.460952718,0.298251513,0.346280448,0.461883408
1,0.655405405,0.663865546,0.14159292,0.325836727,0.289845326,0.233706386,0.257598406
1,0.689189189,0.680672269,0.163716814,0.325836727,0.243779422,0.279789335,0.282511211
0.5,0.506756757,0.487394958,0.10619469,0.146803613,0.11062542,0.124423963,0.13303438
1,0.574324324,0.579831933,0.146017699,0.291482203,0.170141224,0.26925609,0.282511211
0.5,0.574324324,0.579831933,0.128318584,0.222418984,0.156691325,0.192231731,0.227703039
0.5,0.614864865,0.638655462,0.150442478,0.288117585,0.200067249,0.203423305,0.272546089
1,0.466216216,0.470588235,0.101769912,0.129980521,0.114324143,0.092824226,0.118086697
0.5,0.493243243,0.478991597,0.123893805,0.170001771,0.124411567,0.142198815,0.157947185
0,0.439189189,0.411764706,0.097345133,0.110855321,0.072629455,0.087557604,0.118086697
0,0.486486486,0.478991597,0.097345133,0.133699309,0.099865501,0.111257406,0.118086697
0.5,0.608108108,0.605042017,0.150442478,0.294138481,0.184599866,0.221198157,0.307424016
0,0.398648649,0.378151261,0.084070796,0.093323889,0.08137189,0.067807768,0.078226208
0.5,0.560810811,0.521008403,0.128318584,0.22401275,0.133490249,0.213298223,0.217737917
1,0.351351351,0.327731092,0.079646018,0.063396494,0.050100874,0.053982883,0.058295964
0.5,0.459459459,0.453781513,0.092920354,0.133876395,0.106590451,0.102699144,0.118086697
1,0.574324324,0.588235294,0.123893805,0.217283513,0.16139879,0.177748519,0.202790234
0.5,0.554054054,0.571428571,0.14159292,0.233044094,0.165770007,0.167873601,0.2326856
1,0.641891892,0.588235294,0.123893805,0.28351337,0.163416274,0.214614878,0.252615845
1,0.506756757,0.495798319,0.115044248,0.162210023,0.116341627,0.145490454,0.13303438
0,0.445945946,0.411764706,0.10619469,0.114042855,0.084398117,0.091507571,0.108121574
1,0.533783784,0.512605042,0.119469027,0.176731008,0.111297915,0.150757077,0.162929746
0.5,0.459459459,0.420168067,0.115044248,0.112626173,0.087088097,0.098749177,0.103139013
0.5,0.5,0.453781513,0.110619469,0.160439171,0.119367855,0.147465438,0.138016941
0.5,0.533783784,0.495798319,0.128318584,0.182574818,0.125084062,0.16194865,0.177877429
0.5,0.560810811,0.537815126,0.132743363,0.203116699,0.147276395,0.188940092,0.187842551
0.5,0.5,0.504201681,0.132743363,0.171064282,0.121049092,0.163923634,0.152964624
0,0.472972973,0.546218487,0.092920354,0.114928281,0.085743107,0.102699144,0.098156452
0.5,0.574324324,0.529411765,0.119469027,0.158668319,0.11466039,0.138248848,0.152964624
0.5,0.425675676,0.394957983,0.110619469,0.107490703,0.080699395,0.107307439,0.08819133
0,0.391891892,0.361344538,0.075221239,0.071896582,0.051782112,0.063199473,0.068261086
0.5,0.682432432,0.68907563,0.146017699,0.389410306,0.271015467,0.27518104,0.347284504
0.5,0.614864865,0.605042017,0.14159292,0.276607048,0.196704775,0.207373272,0.242650722
1,0.648648649,0.655462185,0.119469027,0.295378077,0.22528581,0.213298223,0.272546089
1,0.662162162,0.647058824,0.154867257,0.318930406,0.207800941,0.253456221,0.322371699
1,0.743243243,0.756302521,0.190265487,0.511244909,0.332885003,0.377221856,0.431988042
0,0.27027027,0.268907563,0.066371681,0.040198335,0.03194351,0.037524687,0.033383159
0,0.493243243,0.495798319,0.119469027,0.153355764,0.12138534,0.108624095,0.123069258
0,0.297297297,0.285714286,0.07079646,0.043208783,0.03194351,0.041474654,0.03836572
0,0,0,0.008849558,0,0,0,0
0,0.074324324,0.075630252,0.026548673,0.003895874,0.002353732,0.003291639,0.002491281
0,0.047297297,0.058823529,0.026548673,0.002125022,0.001008742,0.001974984,0.001494768
0,0.114864865,0.109243697,0.030973451,0.006729237,0.004371217,0.005266623,0.003487793
1,0.662162162,0.621848739,0.14159292,0.33309722,0.234364492,0.287030941,0.272546089
0,0.263513514,0.243697479,0.061946903,0.034708695,0.022192334,0.031599737,0.033383159
0,0.209459459,0.201680672,0.057522124,0.022135647,0.016812374,0.013166557,0.018435476
0,0.304054054,0.294117647,0.07079646,0.04444838,0.028581036,0.034233048,0.03836572
0,0.344594595,0.336134454,0.075221239,0.057906853,0.041694687,0.050691244,0.058295964
0,0.371621622,0.344537815,0.075221239,0.060917301,0.046738399,0.044766294,0.058295964
0,0.331081081,0.319327731,0.07079646,0.055427661,0.042030935,0.042132982,0.048330842
0,0.385135135,0.369747899,0.075221239,0.069240305,0.049428379,0.053982883,0.068261086
0,0.310810811,0.319327731,0.066371681,0.054542235,0.044720915,0.049374589,0.043348281
0,0.364864865,0.361344538,0.097345133,0.07490703,0.054472091,0.071099408,0.068261086
0,0.344594595,0.327731092,0.092920354,0.060031875,0.043375925,0.045424621,0.058295964
1,0.695945946,0.697478992,0.159292035,0.397202054,0.282111634,0.368663594,0.357249626
0.5,0.702702703,0.672268908,0.137168142,0.374889322,0.344653665,0.28439763,0.297458894
0.5,0.675675676,0.680672269,0.163716814,0.386754029,0.300941493,0.285055958,0.342301943
1,0.709459459,0.739495798,0.146017699,0.438994156,0.325487559,0.364713627,0.337319382
1,0.655405405,0.663865546,0.154867257,0.357357889,0.257229321,0.271231073,0.367214748
1,0.655405405,0.663865546,0.163716814,0.37825394,0.255211836,0.229756419,0.407075237
1,0.635135135,0.680672269,0.14159292,0.317159554,0.228648285,0.21724819,0.342301943
0.5,0.756756757,0.756302521,0.150442478,0.500442713,0.406186954,0.390388413,0.362232187
0.5,0.695945946,0.705882353,0.14159292,0.389410306,0.320443847,0.335747202,0.292476333
0.5,0.628378378,0.705882353,0.137168142,0.32796175,0.264290518,0.254772877,0.257598406
0.5,0.668918919,0.647058824,0.110619469,0.305649017,0.246469401,0.226464779,0.267563528
1,0.614864865,0.613445378,0.146017699,0.316097043,0.213853396,0.314022383,0.242650722
0,0.22972973,0.235294118,0.053097345,0.032937843,0.029253531,0.031599737,0.024414549
1,0.263513514,0.243697479,0.07079646,0.041969187,0.030598521,0.036208032,0.03836572
0.5,0.52027027,0.546218487,0.115044248,0.225606517,0.201075992,0.200131666,0.157947185
1,0.601351351,0.663865546,0.132743363,0.316274128,0.242434432,0.244239631,0.2326856
1,0.371621622,0.369747899,0.097345133,0.102886488,0.081708137,0.082949309,0.088689586
1,0.533783784,0.56302521,0.132743363,0.22436692,0.146267653,0.115865701,0.252615845
0.5,0.506756757,0.512605042,0.110619469,0.176199752,0.136180229,0.131007242,0.167912307
0.5,0.763513514,0.789915966,0.190265487,0.629360723,0.304303968,0.375246873,0.546586946
1,0.695945946,0.74789916,0.17699115,0.419691872,0.276395427,0.355497038,0.367214748
1,0.736486486,0.722689076,0.181415929,0.431025323,0.259919301,0.329163924,0.382162431
1,0.75,0.756302521,0.199115044,0.539401452,0.375924681,0.438446346,0.446935725
1,0.75,0.773109244,0.137168142,0.445192137,0.275386685,0.258722844,0.407075237
1,0.783783784,0.81512605,0.190265487,0.652381796,0.49865501,0.429888084,0.581464873
0.5,0.790540541,0.798319328,0.163716814,0.476890384,0.330867518,0.321922317,0.486796213
1,0.722972973,0.74789916,0.212389381,0.580839384,0.357094822,0.439763002,0.686098655
1,0.756756757,0.789915966,0.181415929,0.524880468,0.369199731,0.409479921,0.427005481
0.5,0.594594595,0.621848739,0.119469027,0.251460953,0.178547411,0.210664911,0.247633284
0.5,0.621621622,0.605042017,0.163716814,0.297326014,0.210490921,0.2080316,0.297458894
0,0.385135135,0.386554622,0.092920354,0.0848238,0.060860794,0.074391047,0.073243647
0.5,0.513513514,0.504201681,0.10619469,0.158491234,0.118359112,0.136273864,0.147982063
1,0.554054054,0.571428571,0.123893805,0.222241898,0.152992603,0.166556945,0.222720478
1,0.594594595,0.546218487,0.154867257,0.338055605,0.217888366,0.207373272,0.307424016
0.5,0.621621622,0.605042017,0.150442478,0.310607402,0.197713517,0.258064516,0.282511211
1,0.614864865,0.638655462,0.137168142,0.246856738,0.193006052,0.209348255,0.202790234
0.5,0.567567568,0.579831933,0.137168142,0.227554454,0.162071284,0.173798552,0.202790234
1,0.493243243,0.504201681,0.110619469,0.168408004,0.088096839,0.106649111,0.187842551
0.5,0.621621622,0.638655462,0.14159292,0.286346733,0.211499664,0.235681369,0.237668161
1,0.628378378,0.638655462,0.159292035,0.352045334,0.257229321,0.296905859,0.322371699
0.5,0.662162162,0.756302521,0.185840708,0.451390119,0.336247478,0.366688611,0.352267065
1,0.722972973,0.705882353,0.146017699,0.394545777,0.287155346,0.289664253,0.312406577
0.5,0.662162162,0.672268908,0.154867257,0.35806623,0.22932078,0.271889401,0.347284504
1,0.709459459,0.739495798,0.172566372,0.373826811,0.257565568,0.249506254,0.372197309
0,0.297297297,0.268907563,0.075221239,0.044625465,0.032279758,0.044107966,0.03836572
0,0.27027027,0.25210084,0.066371681,0.038427484,0.029589778,0.036866359,0.033383159
0,0.277027027,0.260504202,0.075221239,0.037010802,0.025554808,0.038183015,0.028400598
1,0.560810811,0.571428571,0.123893805,0.193731185,0.148285138,0.167215273,0.147982063
1,0.398648649,0.378151261,0.092920354,0.082167523,0.060188299,0.07636603,0.073243647
0.5,0.445945946,0.420168067,0.084070796,0.122720028,0.097175521,0.117182357,0.098156452
0.5,0.628378378,0.638655462,0.154867257,0.315211617,0.215870881,0.228439763,0.332336821
1,0.398648649,0.378151261,0.088495575,0.088542589,0.070948218,0.077682686,0.072247135
1,0.385135135,0.361344538,0.088495575,0.076146627,0.058843309,0.064516129,0.069755855
0.5,0.533783784,0.512605042,0.115044248,0.166460067,0.121721587,0.149440421,0.147982063
0,0.168918919,0.151260504,0.053097345,0.012395962,0.007733692,0.011849901,0.009466866
0,0.121621622,0.109243697,0.026548673,0.006906322,0.00403497,0.005924951,0.003487793
1,0.77027027,0.773109244,0.212389381,0.545245263,0.316072629,0.485187623,0.531639263
1,0.641891892,0.596638655,0.110619469,0.268638215,0.167787492,0.214614878,0.192825112
1,0.668918919,0.638655462,0.128318584,0.319992917,0.263281775,0.309414088,0.272546089
0.5,0.75,0.722689076,0.168141593,0.439702497,0.311028917,0.401579987,0.387144993
1,0.655405405,0.647058824,0.123893805,0.343191075,0.297242771,0.268597762,0.262580967
1,0.702702703,0.672268908,0.172566372,0.470515318,0.308338937,0.425279789,0.342301943
0.5,0.736486486,0.697478992,0.17699115,0.43332743,0.255548083,0.35483871,0.431988042
1,0.75,0.722689076,0.154867257,0.459713122,0.290854069,0.387096774,0.456900847
0,0.506756757,0.504201681,0.097345133,0.161678767,0.129791527,0.087557604,0.138016941
0.5,0.756756757,0.806722689,0.168141593,0.439171241,0.3866846,0.325213957,0.387144993
1,0.506756757,0.495798319,0.088495575,0.129449265,0.097848016,0.132982225,0.118086697
0.5,0.682432432,0.672268908,0.137168142,0.295555162,0.211163416,0.181698486,0.317389138
0,0.344594595,0.336134454,0.084070796,0.060208961,0.043712172,0.032916392,0.058295964
0,0.256756757,0.260504202,0.053097345,0.033469099,0.027908541,0.028308097,0.028400598
0,0.155405405,0.151260504,0.03539823,0.012750133,0.010423672,0.007899934,0.013452915
1,0.418918919,0.428571429,0.088495575,0.100053126,0.070948218,0.098090849,0.098156452
0,0.256756757,0.25210084,0.061946903,0.036656632,0.025554808,0.053324556,0.033383159
1,0.351351351,0.352941176,0.092920354,0.077917478,0.062205783,0.073074391,0.073243647
0,0.378378378,0.369747899,0.079646018,0.088188419,0.064559516,0.069124424,0.078226208
0,0.331081081,0.336134454,0.088495575,0.061448557,0.048419637,0.053982883,0.063278525
1,0.587837838,0.579831933,0.115044248,0.227200283,0.180901143,0.218564845,0.202790234
1,0.385135135,0.403361345,0.092920354,0.084646715,0.057498319,0.069124424,0.093173891
0,0.385135135,0.378151261,0.079646018,0.079157075,0.058843309,0.0520079,0.08819133
1,0.574324324,0.546218487,0.137168142,0.210200106,0.142905178,0.211323239,0.197807673
0.5,0.439189189,0.453781513,0.10619469,0.112094918,0.089441829,0.073732719,0.093173891
0,0.304054054,0.277310924,0.07079646,0.042146272,0.031271015,0.054641211,0.033383159
0,0.216216216,0.201680672,0.03539823,0.024260669,0.021856086,0.019091508,0.018435476
0.5,0.898648649,0.915966387,0.172566372,0.698423942,0.401479489,0.537195523,0.706028899
1,0.736486486,0.68907563,0.168141593,0.474411192,0.382985878,0.417379855,0.352267065
1,0.709459459,0.705882353,0.168141593,0.384451921,0.270342972,0.348913759,0.322371699
1,0.695945946,0.663865546,0.163716814,0.453692226,0.317417619,0.362738644,0.42202292
1,0.736486486,0.705882353,0.163716814,0.468567381,0.405850706,0.427254773,0.32735426
0.5,0.662162162,0.663865546,0.172566372,0.354701611,0.272360457,0.329163924,0.282511211
1,0.675675676,0.672268908,0.128318584,0.411900124,0.390047075,0.298880843,0.297458894
0.5,0.736486486,0.764705882,0.181415929,0.476536214,0.320443847,0.337063858,0.476831091
1,0.736486486,0.68907563,0.163716814,0.450504693,0.388702085,0.402896643,0.317389138
0.5,0.581081081,0.537815126,0.159292035,0.200460421,0.155682582,0.196181698,0.167912307
0.5,0.52027027,0.621848739,0.137168142,0.263502745,0.201412239,0.199473338,0.237668161
1,0.560810811,0.56302521,0.123893805,0.249690101,0.187289845,0.287030941,0.177877429
0.5,0.608108108,0.613445378,0.14159292,0.267044448,0.183927371,0.227123107,0.272546089
0,0.358108108,0.344537815,0.07079646,0.07012573,0.053127102,0.072416063,0.053313403
0,0.405405405,0.420168067,0.101769912,0.095448911,0.061197041,0.096774194,0.08819133
1,0.722972973,0.714285714,0.132743363,0.424296086,0.375924681,0.322580645,0.27752865
0.5,0.722972973,0.739495798,0.163716814,0.40765008,0.359784802,0.381830151,0.242650722
0.5,0.689189189,0.663865546,0.150442478,0.306888613,0.222932078,0.214614878,0.267563528
1,0.668918919,0.680672269,0.123893805,0.336993094,0.299596503,0.271231073,0.242650722
1,0.682432432,0.672268908,0.150442478,0.32867009,0.273705447,0.340355497,0.217737917
1,0.756756757,0.773109244,0.150442478,0.450858863,0.341627438,0.375905201,0.337319382
1,0.844594595,0.882352941,0.181415929,0.753674517,0.497982515,0.644502962,0.576482312
1,0.810810811,0.789915966,0.163716814,0.561360014,0.465702757,0.441737986,0.392127554
0.5,0.77027027,0.789915966,0.168141593,0.639808748,0.472427707,0.510862409,0.392127554
1,0.905405405,0.890756303,0.190265487,0.884363379,0.622394082,0.62080316,0.696063777
0.5,0.824324324,0.823529412,0.159292035,0.625464849,0.503362475,0.515470704,0.481813652
1,0.716216216,0.731092437,0.159292035,0.433858686,0.322125084,0.377221856,0.347284504
0.5,0.695945946,0.68907563,0.132743363,0.352399504,0.262945528,0.323238973,0.337319382
0.5,0.777027027,0.789915966,0.154867257,0.503098991,0.409549428,0.393680053,0.441953164
0.5,0.709459459,0.714285714,0.132743363,0.363732956,0.274041695,0.355497038,0.292476333
0.5,0.736486486,0.74789916,0.154867257,0.419337701,0.334566241,0.396313364,0.347284504
1,0.75,0.773109244,0.14159292,0.359128741,0.282784129,0.320605662,0.352267065
1,0.682432432,0.68907563,0.128318584,0.313440765,0.295561533,0.21724819,0.262580967
0.5,0.682432432,0.672268908,0.10619469,0.379493536,0.321452589,0.359447005,0.262580967
1,0.75,0.731092437,0.159292035,0.399504162,0.307330195,0.363396972,0.312406577
0.5,0.831081081,0.848739496,0.190265487,0.608110501,0.456624075,0.393021725,0.466865969
0.5,0.777027027,0.823529412,0.146017699,0.553922437,0.446200403,0.454246215,0.412057798
0.5,0.790540541,0.857142857,0.172566372,0.622808571,0.464694015,0.429229756,0.496761335
0.5,0.817567568,0.882352941,0.17699115,0.632194085,0.392737054,0.595786702,0.596412556
0.5,0.844594595,0.87394958,0.150442478,0.463254826,0.341963685,0.41277156,0.417040359
1,0.824324324,0.781512605,0.132743363,0.474942447,0.311028917,0.383805135,0.397110115
0.5,0.810810811,0.823529412,0.172566372,0.613600142,0.459650303,0.485845951,0.601395117
1,0.75,0.731092437,0.168141593,0.416327253,0.331203766,0.442396313,0.282511211
0.5,0.689189189,0.663865546,0.14159292,0.380733133,0.335238736,0.377880184,0.247633284
1,0.662162162,0.68907563,0.154867257,0.351691163,0.261264291,0.240289664,0.367214748
0.5,0.722972973,0.739495798,0.163716814,0.391889499,0.248486886,0.412113232,0.32735426
1,0.716216216,0.697478992,0.159292035,0.40322295,0.251849361,0.368663594,0.382162431
1,0.621621622,0.613445378,0.128318584,0.279440411,0.221250841,0.248189598,0.247633284
1,0.554054054,0.579831933,0.119469027,0.234106605,0.209818426,0.179723502,0.197807673
1,0.533783784,0.537815126,0.10619469,0.196387462,0.151311365,0.159973667,0.192825112
1,0.635135135,0.621848739,0.119469027,0.298388525,0.250168124,0.275839368,0.2326856
0.5,0.513513514,0.529411765,0.092920354,0.17372056,0.144586416,0.163265306,0.13303438
1,0.628378378,0.613445378,0.137168142,0.260846467,0.235709482,0.199473338,0.212755356
1,0.52027027,0.546218487,0.119469027,0.170001771,0.138533961,0.160631995,0.142999502
1,0.560810811,0.613445378,0.110619469,0.214981406,0.1600538,0.188281764,0.217737917
0,0.527027027,0.537815126,0.10619469,0.166105897,0.148621385,0.1560237,0.138016941
0,0.459459459,0.453781513,0.088495575,0.113157429,0.102555481,0.077682686,0.103139013
1,0.540540541,0.537815126,0.110619469,0.20931468,0.185608608,0.150757077,0.177877429
0.5,0.533783784,0.537815126,0.110619469,0.198158314,0.168796234,0.179723502,0.177877429
0,0.391891892,0.403361345,0.084070796,0.087834248,0.071620713,0.071099408,0.078226208
0,0.364864865,0.369747899,0.084070796,0.069948645,0.050100874,0.069782752,0.068261086
0,0.425675676,0.428571429,0.088495575,0.106251107,0.07733692,0.083607637,0.113104136
0.5,0.574324324,0.571428571,0.123893805,0.252700549,0.212172159,0.231073074,0.237668161
1,0.533783784,0.546218487,0.128318584,0.207012573,0.159717552,0.188940092,0.18285999
1,0.621621622,0.647058824,0.132743363,0.238887905,0.171486214,0.182356814,0.257598406
1,0.689189189,0.672268908,0.132743363,0.348857801,0.292199059,0.272547729,0.307424016
0.5,0.554054054,0.521008403,0.10619469,0.207720914,0.180901143,0.171823568,0.172894868
1,0.594594595,0.672268908,0.119469027,0.255179741,0.197713517,0.213298223,0.2326856
0.5,0.486486486,0.453781513,0.097345133,0.152824509,0.119031607,0.129032258,0.152964624
0.5,0.594594595,0.605042017,0.123893805,0.244908801,0.208809684,0.199473338,0.197807673
0,0.493243243,0.487394958,0.10619469,0.128563839,0.11062542,0.108624095,0.108121574
0.5,0.608108108,0.647058824,0.132743363,0.297680184,0.247141896,0.260697828,0.237668161
1,0.506756757,0.504201681,0.101769912,0.16893926,0.142232683,0.136932192,0.147982063
1,0.695945946,0.722689076,0.10619469,0.321940854,0.261600538,0.238973009,0.287493772
1,0.648648649,0.663865546,0.128318584,0.323357535,0.268325488,0.323238973,0.282511211
1,0.668918919,0.647058824,0.084070796,0.292190544,0.227639543,0.290980908,0.2326856
1,0.695945946,0.74789916,0.146017699,0.390472817,0.306321453,0.318630678,0.337319382
1,0.689189189,0.705882353,0.10619469,0.333982646,0.275050437,0.277814352,0.27752865
0.5,0.682432432,0.680672269,0.10619469,0.351159908,0.310356422,0.313364055,0.27752865
1,0.635135135,0.647058824,0.10619469,0.302638569,0.233019502,0.225148124,0.237668161
0.5,0.716216216,0.739495798,0.150442478,0.437931645,0.354404842,0.323897301,0.387144993
0.5,0.736486486,0.697478992,0.123893805,0.364972552,0.241761937,0.294272548,0.357249626
0.5,0.75,0.74789916,0.150442478,0.464494422,0.375588433,0.350888743,0.397110115
1,0.75,0.773109244,0.146017699,0.478129981,0.327505044,0.45885451,0.446935725
0.5,0.75,0.74789916,0.137168142,0.355232867,0.246133154,0.261356155,0.357249626
1,0.635135135,0.596638655,0.123893805,0.220648132,0.14929388,0.210006583,0.2326856
0.5,0.804054054,0.81512605,0.146017699,0.531078449,0.347679892,0.470704411,0.501743896
0,0.560810811,0.546218487,0.10619469,0.186647778,0.144922663,0.182356814,0.152964624
0.5,0.560810811,0.56302521,0.119469027,0.20417921,0.165097512,0.161290323,0.197807673
0,0.290540541,0.285714286,0.061946903,0.035062865,0.023537323,0.030283081,0.033383159
0,0.25,0.243697479,0.061946903,0.031875332,0.024209818,0.025674786,0.028400598
1,0.682432432,0.663865546,0.154867257,0.377545599,0.285137861,0.266622778,0.317389138
0.5,0.722972973,0.722689076,0.146017699,0.385868603,0.26395427,0.319947334,0.32735426
1,0.709459459,0.74789916,0.14159292,0.358774571,0.26798924,0.227781435,0.32735426
0.5,0.655405405,0.672268908,0.110619469,0.333274305,0.23066577,0.169190257,0.372197309
0.5,0.675675676,0.663865546,0.150442478,0.370285107,0.253194351,0.223831468,0.382162431
0.5,0.668918919,0.663865546,0.154867257,0.337701434,0.254875588,0.218564845,0.292476333
1,0.709459459,0.697478992,0.137168142,0.366212148,0.293544048,0.257406188,0.322371699
1,0.662162162,0.672268908,0.150442478,0.320347087,0.22932078,0.204739961,0.317389138
1,0.635135135,0.613445378,0.123893805,0.265096511,0.165770007,0.170506912,0.252615845
